,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
133,1,2,38.264,-85.739,38.264,-85.738,0.06,1.515,239579394048719848389694124881694347255
134,1,2,38.24,-85.723,38.239,-85.723,0.06,1.515,293032229055053523246263797912141067581
135,1,2,38.253,-85.757,38.254,-85.758,0.06,1.515,233097776118306470509225613132465376757
136,1,18,38.257,-85.758,38.257,-85.758,0.06,13.515,322751050728164306022160742806118000178
137,1,5,38.224,-85.689,38.224,-85.689,0.06,3.765,227194140863916506434962681149338445803
138,1,1,38.254,-85.758,38.254,-85.757,0.06,0.765,304604866693685726367854415644341900124
139,1,3,38.246,-85.758,38.246,-85.759,0.06,2.265,312036236473035949254536261255709600523
140,1,1,38.227,-85.758,38.227,-85.759,0.06,0.765,334744400618975544326448086859314364776
141,1,4,38.213,-85.752,38.212,-85.753,0.06,3.015,323816653177024328567370633750595550639
142,1,1,38.258,-85.744,38.258,-85.745,0.06,0.765,314646293516263143425364925252885056811
143,1,4,38.251,-85.757,38.252,-85.757,0.06,3.015,230521923232168671035150175064103269686
144,1,2,38.253,-85.737,38.253,-85.738,0.06,1.515,277910439224160773709961118861244257648
145,1,1,38.225,-85.761,38.225,-85.761,0.06,0.765,259989278240071985812425959067402303350
146,1,1,38.224,-85.693,38.224,-85.693,0.06,0.765,251261306899956466218133598838020871360
147,1,5,38.258,-85.749,38.257,-85.75,0.06,3.765,295996740736467921677505779702743234866
148,1,1,38.23,-85.707,38.229,-85.708,0.06,0.765,274901918340960705309497091342166124132
149,1,2,38.191,-85.844,38.194,-85.845,0.06,1.515,243310530957161543551757680584848143169
150,1,5,38.227,-85.695,38.226,-85.692,0.06,3.765,289091992390333490560123507302127320632
151,1,1,38.251,-85.757,38.251,-85.757,0.06,0.765,321366474309158197938380346692012033798
152,1,2,38.218,-85.763,38.219,-85.762,0.06,1.515,264599531732453658930215816300910541722
153,1,1,38.223,-85.704,38.225,-85.707,0.06,0.765,306834798258151311295065469147030797003
154,1,18,38.271,-85.743,38.263,-85.737,0.06,13.515,284254436718845259866353313747912207093
155,1,3,38.253,-85.737,38.253,-85.738,0.06,2.265,336146945247113343779369082734285300498
156,1,2,38.257,-85.762,38.257,-85.763,0.06,1.515,304309651761113364057895363718991686424
157,1,17,38.225,-85.769,38.226,-85.769,0.06,12.765,238694780820229730189597122922848560850
158,1,3,38.214,-85.753,38.214,-85.754,0.06,2.265,284949334376979331713664315363668489730
159,1,1,38.249,-85.758,38.249,-85.758,0.06,0.765,301490922160030553296447543491598894571
160,1,4,38.253,-85.757,38.251,-85.757,0.06,3.015,292715401304356898185747913487181369864
161,1,8,38.258,-85.749,38.258,-85.749,0.06,6.015,311949203919381436788422195278457137801
162,1,2,38.235,-85.708,38.235,-85.709,0.06,1.515,292510919222069052740875818695485829851
163,1,9,38.253,-85.729,38.256,-85.734,0.06,6.765,329475202651412441026742551272272189815
164,1,4,38.253,-85.741,38.254,-85.741,0.06,3.015,248774215903778048733473771182984205528
165,1,1,38.261,-85.744,38.261,-85.741,0.06,0.765,329096033892336996482101706771731415508
166,1,6,38.257,-85.757,38.257,-85.757,0.06,4.515,256132652318650842433066859951801186268
167,1,2,38.259,-85.749,38.259,-85.749,0.06,1.515,332082565984433923702496751764314553425
168,1,8,38.254,-85.74,38.254,-85.741,0.06,6.015,307224643384744345497341557752762490234
169,1,2,38.254,-85.757,38.255,-85.756,0.06,1.515,250059022638003696950862856754209812283
170,1,77,38.254,-85.741,38.254,-85.741,0.06,57.765,240112097132076684267769924896155641578
171,1,4,38.214,-85.752,38.213,-85.751,0.06,3.015,254950658095862764950103948152447181168
