,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
4690,2,6,38.257,-85.752,38.257,-85.752,0.43,4.6075,205653088864167436199944688407600380556
4691,2,13,38.256,-85.751,38.257,-85.753,0.43,9.8575,138104273901269554195912819383912149910
4692,2,38,38.258,-85.76,38.258,-85.76,0.43,28.6075,196240835658259687221550793873938505892
4693,2,4,38.213,-85.761,38.218,-85.763,0.43,3.1075,128493830274561183236859740279846544571
4694,2,21,38.235,-85.715,38.234,-85.713,0.43,15.8575,200926151191359862633342669708560811192
4695,2,6,38.256,-85.752,38.253,-85.757,0.43,4.6075,113479306823934722483015525459313420457
4696,2,5,38.214,-85.752,38.219,-85.759,0.43,3.8575,126351692474854916646494731728487960486
4697,2,5,38.221,-85.762,38.219,-85.756,0.43,3.8575,142146116640444827652189585010620257942
4698,2,3,38.218,-85.765,38.214,-85.766,0.43,2.3575,209624491077378064577634634966177944757
4699,2,4,38.255,-85.71,38.254,-85.708,0.43,3.1075,179030346940384426707942356266125839881
4700,2,3,38.257,-85.746,38.257,-85.751,0.43,2.3575,116849232806391552030042301523157959791
4701,2,3,38.22,-85.758,38.224,-85.762,0.43,2.3575,148521607439528275152699862477115170671
4702,2,10,38.258,-85.756,38.256,-85.752,0.43,7.6075,197556285983034092095995572575121002756
4703,2,5,38.25,-85.748,38.253,-85.754,0.43,3.8575,221054690652217496484267755119785226024
4704,2,5,38.252,-85.757,38.252,-85.755,0.43,3.8575,176322172422191900356025286662684666227
4705,2,4,38.251,-85.758,38.246,-85.757,0.43,3.1075,160570565893712329105146748615770673435
4706,2,5,38.23,-85.703,38.233,-85.711,0.43,3.8575,166699395943165410904586639297303398727
4707,2,3,38.224,-85.762,38.224,-85.762,0.43,2.3575,163112665015555861369114060764599377498
4708,2,4,38.254,-85.732,38.254,-85.726,0.43,3.1075,167643212561178801588828421115262182526
4709,2,7,38.248,-85.758,38.253,-85.757,0.43,5.3575,153414702989862481671874040801822620913
4710,2,6,38.218,-85.763,38.213,-85.76,0.43,4.6075,193815898718112977551150704968906377223
4711,2,4,38.216,-85.762,38.221,-85.763,0.43,3.1075,153436697479451454580285133560038677283
4712,2,4,38.22,-85.765,38.219,-85.759,0.43,3.1075,188905078109443854740763226539206463025
4713,2,7,38.223,-85.695,38.227,-85.7,0.43,5.3575,223563084522605705549472836415389018703
4714,2,2,38.217,-85.759,38.216,-85.758,0.43,1.6075,159479023394702057138505778000020061350
4715,2,4,38.217,-85.759,38.221,-85.756,0.43,3.1075,142415959825157655120273110826415601338
