,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
9221,7,10,38.257,-85.764,38.252,-85.757,0.62,7.655,147314234744424149920657239248158645141
9222,7,7,38.255,-85.752,38.251,-85.757,0.62,5.405,193106856284874897512130296333575012671
9223,7,17,38.21,-85.763,38.204,-85.763,0.62,12.905,227730906167692934421392513910866402340
9224,7,3,38.211,-85.752,38.208,-85.755,0.62,2.405,144887376612227131211456048829146117681
9225,7,5,38.261,-85.737,38.255,-85.738,0.62,3.905,137156876296417264250247055664326767484
9226,7,4,38.221,-85.761,38.217,-85.755,0.62,3.155,123521084346512335034530296374092195765
9227,7,5,38.235,-85.753,38.233,-85.763,0.62,3.905,196182941031462037640954111020715631964
9228,7,10,38.255,-85.758,38.249,-85.757,0.62,7.655,117494934212259238123187142253011024588
9229,7,9,38.256,-85.765,38.254,-85.756,0.62,6.905,135786180056144460443841149572932419525
9230,7,8,38.24,-85.724,38.238,-85.717,0.62,6.155,119651611122050372185028203402251118913
9231,7,10,38.257,-85.746,38.256,-85.752,0.62,7.655,136168776413641557370291750035423415046
9232,7,5,38.243,-85.756,38.235,-85.759,0.62,3.905,135918251137259135489658939123094732607
9233,7,5,38.186,-85.708,38.188,-85.702,0.62,3.905,172274104131585888458974326604495237853
9234,7,5,38.255,-85.748,38.254,-85.742,0.62,3.905,157313479465573569080340119385906094481
9235,7,11,38.257,-85.763,38.256,-85.753,0.62,8.405,208133400354667328685006193273975661147
9236,7,11,38.256,-85.764,38.253,-85.757,0.62,8.405,167985343310055400005891901816749386577
9237,7,7,38.257,-85.763,38.253,-85.755,0.62,5.405,154278986253655994091131992784833971632
9238,7,3,38.235,-85.761,38.229,-85.758,0.62,2.405,189495434141110024334552502703155333516
9239,7,59,38.253,-85.757,38.255,-85.75,0.62,44.405,145300803387593069017274131763082976535
9240,7,24,38.251,-85.756,38.256,-85.753,0.62,18.155,123183725850826956463424437939624040970
9241,7,9,38.254,-85.739,38.255,-85.748,0.62,6.905,175744698276514491141788654880266845191
9242,7,10,38.253,-85.756,38.254,-85.748,0.62,7.655,220822286904668729436032957435992010179
9243,7,8,38.257,-85.757,38.251,-85.762,0.62,6.155,205994288811531923324819123031710484299
9244,7,12,38.257,-85.763,38.257,-85.758,0.62,9.155,224133235652912546422085084660964293253
